FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
UA620,American Airlines,DEN,ATL,08-04-2025 12:15,08-04-2025 13:15,60.0,Security,08-04-2025,Moderate,Delayed
UA964,Southwest Airlines,ATL,LAX,20-04-2025 07:00,20-04-2025 07:45,45.0,Technical,20-04-2025,Moderate,Delayed
AS702,American Airlines,ORD,ATL,19-02-2025 03:30,19-02-2025 04:15,45.0,Security,19-02-2025,Moderate,Delayed
DL911,Delta Air Lines,SFO,LAX,08-02-2025 10:30,08-02-2025 10:35,5.0,Late Aircraft,08-02-2025,Minimal,Delayed
DL773,Southwest Airlines,DFW,LAX,27-04-2025 21:00,27-04-2025 21:10,10.0,Late Aircraft,27-04-2025,Minimal,Delayed
UA271,Delta Air Lines,LAX,ATL,17-02-2025 23:45,18-02-2025 02:45,180.0,Crew,17-02-2025,Missed connections,Delayed
UA935,Alaska Airlines,ORD,ATL,25-02-2025 16:45,25-02-2025 18:45,120.0,Weather,25-02-2025,Major impact,Delayed
AS267,Alaska Airlines,JFK,PHX,22-02-2025 10:15,22-02-2025 12:15,120.0,Late Aircraft,22-02-2025,Missed connections,Delayed
SW509,Alaska Airlines,DEN,SEA,25-01-2025 06:45,25-01-2025 07:30,45.0,Weather,25-01-2025,Moderate,Delayed
AA881,Alaska Airlines,DEN,ATL,15-04-2025 14:00,15-04-2025 15:00,60.0,Crew,15-04-2025,Moderate,Delayed
DL427,Southwest Airlines,DFW,LAX,24-02-2025 00:30,24-02-2025 00:40,10.0,Technical,24-02-2025,Minimal,Delayed
JB925,Alaska Airlines,LAX,MIA,22-01-2025 01:15,22-01-2025 02:45,90.0,Security,22-01-2025,Missed connections,Delayed
DL630,Southwest Airlines,ATL,JFK,18-03-2025 20:15,18-03-2025 22:15,120.0,Technical,18-03-2025,Missed connections,Delayed
UA730,United Airlines,DFW,ORD,19-01-2025 05:15,19-01-2025 07:15,120.0,Technical,19-01-2025,Major impact,Delayed
DL533,Southwest Airlines,LAX,PHX,14-02-2025 01:45,14-02-2025 01:50,5.0,Security,14-02-2025,Minimal,Delayed
AA201,American Airlines,SEA,LAX,20-01-2025 12:00,20-01-2025 15:00,180.0,Technical,20-01-2025,Major impact,Delayed
SW782,Alaska Airlines,SFO,ORD,10-03-2025 08:45,10-03-2025 09:45,60.0,Late Aircraft,10-03-2025,Moderate,Delayed
DL248,Delta Air Lines,DFW,ATL,19-01-2025 05:00,19-01-2025 05:45,45.0,Crew,19-01-2025,Moderate,Delayed
UA673,Alaska Airlines,PHX,ATL,02-04-2025 21:15,02-04-2025 22:15,60.0,Late Aircraft,02-04-2025,Moderate,Delayed
AS909,Alaska Airlines,SEA,DFW,09-01-2025 20:00,09-01-2025 20:45,45.0,Late Aircraft,09-01-2025,Moderate,Delayed
SW382,American Airlines,DFW,JFK,04-03-2025 21:30,05-03-2025 00:30,180.0,Crew,04-03-2025,Major impact,Delayed
UA252,American Airlines,LAX,ORD,10-04-2025 12:15,10-04-2025 12:20,5.0,Security,10-04-2025,Minimal,Delayed
AS508,Delta Air Lines,PHX,SEA,26-03-2025 11:45,26-03-2025 12:30,45.0,Late Aircraft,26-03-2025,Moderate,Delayed
UA357,JetBlue Airways,LAX,DFW,30-04-2025 20:00,30-04-2025 21:30,90.0,Crew,30-04-2025,Major impact,Delayed
AS450,United Airlines,SFO,ORD,03-01-2025 18:00,03-01-2025 19:30,90.0,Security,03-01-2025,Major impact,Delayed
DL782,American Airlines,LAX,MIA,13-01-2025 04:00,13-01-2025 04:10,10.0,Technical,13-01-2025,Minimal,Delayed
AS540,JetBlue Airways,SFO,MIA,10-03-2025 18:45,10-03-2025 21:45,180.0,Late Aircraft,10-03-2025,Major impact,Delayed
SW602,Southwest Airlines,DFW,LAX,13-04-2025 19:15,13-04-2025 20:45,90.0,Weather,13-04-2025,Missed connections,Delayed
AS690,JetBlue Airways,MIA,SEA,25-03-2025 17:45,25-03-2025 18:15,30.0,Security,25-03-2025,Moderate,Delayed
AS809,United Airlines,DFW,LAX,19-03-2025 02:45,19-03-2025 03:15,30.0,Weather,19-03-2025,Moderate,Delayed
AS842,JetBlue Airways,DEN,ATL,30-01-2025 03:15,30-01-2025 03:25,10.0,Security,30-01-2025,Minimal,Delayed
AA828,American Airlines,JFK,DFW,23-02-2025 17:45,23-02-2025 18:30,45.0,Security,23-02-2025,Moderate,Delayed
DL494,United Airlines,SFO,JFK,02-02-2025 10:00,02-02-2025 10:30,30.0,Crew,02-02-2025,Moderate,Delayed
DL581,Delta Air Lines,JFK,SEA,04-02-2025 18:45,04-02-2025 20:45,120.0,Late Aircraft,04-02-2025,Major impact,Delayed
AS679,Alaska Airlines,DEN,ATL,14-03-2025 22:45,14-03-2025 23:15,30.0,Weather,14-03-2025,Moderate,Delayed
JB577,Alaska Airlines,JFK,DFW,17-02-2025 11:00,17-02-2025 11:15,15.0,Late Aircraft,17-02-2025,Minimal,Delayed
JB960,JetBlue Airways,DEN,SEA,14-02-2025 09:45,14-02-2025 10:15,30.0,Crew,14-02-2025,Moderate,Delayed
JB877,Alaska Airlines,MIA,ATL,19-01-2025 07:00,19-01-2025 10:00,180.0,Late Aircraft,19-01-2025,Major impact,Delayed
SW840,Delta Air Lines,PHX,MIA,24-03-2025 16:30,24-03-2025 16:45,15.0,Weather,24-03-2025,Minimal,Delayed
JB556,Delta Air Lines,JFK,DFW,15-01-2025 15:00,15-01-2025 15:45,45.0,Security,15-01-2025,Moderate,Delayed
DL110,American Airlines,ORD,DEN,14-03-2025 13:30,14-03-2025 13:40,10.0,Technical,14-03-2025,Minimal,Delayed
DL680,American Airlines,JFK,DFW,25-04-2025 23:30,25-04-2025 23:40,10.0,Technical,25-04-2025,Minimal,Delayed
SW441,Southwest Airlines,DEN,PHX,01-04-2025 19:45,01-04-2025 20:45,60.0,Late Aircraft,01-04-2025,Moderate,Delayed
DL365,Alaska Airlines,DEN,SEA,19-02-2025 07:00,19-02-2025 10:00,180.0,Security,19-02-2025,Missed connections,Delayed
DL403,Delta Air Lines,DFW,SEA,21-01-2025 21:15,21-01-2025 21:45,30.0,Technical,21-01-2025,Moderate,Delayed
UA287,United Airlines,SFO,DFW,25-03-2025 03:00,25-03-2025 05:00,120.0,Security,25-03-2025,Missed connections,Delayed
AS790,Alaska Airlines,SFO,PHX,17-04-2025 00:00,17-04-2025 01:00,60.0,Technical,17-04-2025,Moderate,Delayed
UA490,JetBlue Airways,JFK,DFW,24-04-2025 20:00,24-04-2025 22:00,120.0,Late Aircraft,24-04-2025,Missed connections,Delayed
UA292,American Airlines,ORD,DFW,18-04-2025 10:00,18-04-2025 13:00,180.0,Crew,18-04-2025,Major impact,Delayed
DL303,Delta Air Lines,ATL,PHX,20-01-2025 19:15,20-01-2025 19:20,5.0,Technical,20-01-2025,Minimal,Delayed
JB210,Delta Air Lines,DFW,JFK,30-01-2025 00:15,30-01-2025 01:45,90.0,Late Aircraft,30-01-2025,Missed connections,Delayed
SW724,JetBlue Airways,DEN,SFO,01-02-2025 23:00,02-02-2025 00:00,60.0,Technical,01-02-2025,Moderate,Delayed
DL336,Alaska Airlines,PHX,MIA,09-04-2025 08:45,09-04-2025 08:50,5.0,Technical,09-04-2025,Minimal,Delayed
DL147,Delta Air Lines,MIA,ORD,28-02-2025 02:00,28-02-2025 02:15,15.0,Technical,28-02-2025,Minimal,Delayed
JB573,Alaska Airlines,LAX,MIA,24-03-2025 20:45,24-03-2025 21:30,45.0,Late Aircraft,24-03-2025,Moderate,Delayed
JB982,Delta Air Lines,ORD,JFK,19-02-2025 11:15,19-02-2025 13:15,120.0,Technical,19-02-2025,Missed connections,Delayed
AA188,American Airlines,LAX,PHX,28-02-2025 16:00,28-02-2025 17:00,60.0,Security,28-02-2025,Moderate,Delayed
AS728,American Airlines,LAX,MIA,20-04-2025 01:45,20-04-2025 01:50,5.0,Technical,20-04-2025,Minimal,Delayed
UA206,JetBlue Airways,PHX,ORD,30-03-2025 11:15,30-03-2025 11:25,10.0,Late Aircraft,30-03-2025,Minimal,Delayed
DL245,Southwest Airlines,SFO,ORD,01-02-2025 07:45,01-02-2025 07:50,5.0,Crew,01-02-2025,Minimal,Delayed
DL247,American Airlines,SFO,ATL,18-02-2025 21:30,18-02-2025 22:15,45.0,Security,18-02-2025,Moderate,Delayed
SW970,Delta Air Lines,DFW,JFK,30-03-2025 17:15,30-03-2025 18:00,45.0,Crew,30-03-2025,Moderate,Delayed
JB800,United Airlines,LAX,SFO,25-01-2025 21:45,25-01-2025 22:00,15.0,Late Aircraft,25-01-2025,Minimal,Delayed
AS314,Delta Air Lines,PHX,DEN,23-02-2025 07:30,23-02-2025 09:30,120.0,Late Aircraft,23-02-2025,Missed connections,Delayed
DL467,JetBlue Airways,ATL,JFK,23-02-2025 02:45,23-02-2025 02:55,10.0,Technical,23-02-2025,Minimal,Delayed
DL128,Alaska Airlines,DEN,ATL,20-01-2025 18:30,20-01-2025 19:30,60.0,Late Aircraft,20-01-2025,Moderate,Delayed
DL705,United Airlines,DEN,SEA,30-01-2025 13:15,30-01-2025 13:30,15.0,Late Aircraft,30-01-2025,Minimal,Delayed
JB840,United Airlines,ATL,JFK,25-02-2025 12:00,25-02-2025 12:45,45.0,Security,25-02-2025,Moderate,Delayed
AS784,JetBlue Airways,DEN,LAX,25-01-2025 06:00,25-01-2025 09:00,180.0,Weather,25-01-2025,Major impact,Delayed
JB972,Delta Air Lines,ATL,LAX,15-04-2025 20:00,15-04-2025 20:15,15.0,Weather,15-04-2025,Minimal,Delayed
SW656,Southwest Airlines,MIA,SEA,21-02-2025 09:00,21-02-2025 09:10,10.0,Security,21-02-2025,Minimal,Delayed
JB650,American Airlines,SFO,ORD,09-02-2025 04:00,09-02-2025 05:30,90.0,Technical,09-02-2025,Missed connections,Delayed
JB591,Delta Air Lines,DEN,PHX,11-02-2025 23:45,12-02-2025 00:30,45.0,Late Aircraft,11-02-2025,Moderate,Delayed
AS221,JetBlue Airways,SFO,ATL,28-01-2025 09:15,28-01-2025 09:30,15.0,Late Aircraft,28-01-2025,Minimal,Delayed
DL176,Delta Air Lines,ATL,JFK,09-02-2025 22:00,09-02-2025 22:15,15.0,Security,09-02-2025,Minimal,Delayed
DL914,American Airlines,ORD,MIA,01-05-2025 16:00,01-05-2025 18:00,120.0,Technical,01-05-2025,Missed connections,Delayed
JB727,United Airlines,PHX,MIA,13-01-2025 20:15,13-01-2025 20:45,30.0,Weather,13-01-2025,Moderate,Delayed
UA301,Alaska Airlines,ATL,PHX,13-02-2025 06:45,13-02-2025 06:55,10.0,Weather,13-02-2025,Minimal,Delayed
AA434,Delta Air Lines,ORD,DFW,24-04-2025 16:15,24-04-2025 16:20,5.0,Crew,24-04-2025,Minimal,Delayed
DL527,JetBlue Airways,ATL,JFK,08-01-2025 14:45,08-01-2025 16:15,90.0,Technical,08-01-2025,Missed connections,Delayed
DL978,Delta Air Lines,ATL,PHX,24-04-2025 06:45,24-04-2025 07:15,30.0,Technical,24-04-2025,Moderate,Delayed
SW864,American Airlines,MIA,DEN,23-03-2025 03:45,23-03-2025 05:45,120.0,Weather,23-03-2025,Major impact,Delayed
UA895,American Airlines,JFK,ATL,25-01-2025 04:15,25-01-2025 04:45,30.0,Security,25-01-2025,Moderate,Delayed
AA641,Southwest Airlines,DEN,JFK,21-02-2025 15:45,21-02-2025 15:50,5.0,Late Aircraft,21-02-2025,Minimal,Delayed
JB811,American Airlines,DEN,SEA,16-03-2025 17:15,16-03-2025 18:00,45.0,Crew,16-03-2025,Moderate,Delayed
DL852,Alaska Airlines,JFK,DFW,31-03-2025 12:45,31-03-2025 14:15,90.0,Security,31-03-2025,Missed connections,Delayed
JB990,United Airlines,PHX,LAX,18-01-2025 10:45,18-01-2025 13:45,180.0,Security,18-01-2025,Major impact,Delayed
JB123,Southwest Airlines,ORD,MIA,19-01-2025 19:45,19-01-2025 20:30,45.0,Weather,19-01-2025,Moderate,Delayed
JB733,Southwest Airlines,SEA,JFK,13-03-2025 00:45,13-03-2025 02:45,120.0,Crew,13-03-2025,Missed connections,Delayed
JB391,Southwest Airlines,ORD,LAX,07-03-2025 06:30,07-03-2025 08:30,120.0,Technical,07-03-2025,Missed connections,Delayed
JB646,American Airlines,ORD,DEN,10-02-2025 00:15,10-02-2025 03:15,180.0,Late Aircraft,10-02-2025,Major impact,Delayed
DL221,American Airlines,ATL,SEA,18-01-2025 14:00,18-01-2025 14:45,45.0,Security,18-01-2025,Moderate,Delayed
AA118,JetBlue Airways,ATL,DEN,10-03-2025 08:30,10-03-2025 09:00,30.0,Weather,10-03-2025,Moderate,Delayed
JB686,JetBlue Airways,DFW,JFK,12-02-2025 15:30,12-02-2025 18:30,180.0,Security,12-02-2025,Major impact,Delayed
AS585,United Airlines,LAX,PHX,14-02-2025 13:15,14-02-2025 15:15,120.0,Crew,14-02-2025,Major impact,Delayed
UA199,JetBlue Airways,ORD,DFW,16-04-2025 14:30,16-04-2025 14:35,5.0,Security,16-04-2025,Minimal,Delayed
AA215,Alaska Airlines,DFW,SEA,17-02-2025 22:00,17-02-2025 22:45,45.0,Crew,17-02-2025,Moderate,Delayed
UA234,JetBlue Airways,PHX,JFK,20-02-2025 15:30,20-02-2025 17:00,90.0,Security,20-02-2025,Missed connections,Delayed
UA268,United Airlines,JFK,SEA,19-01-2025 04:00,19-01-2025 05:00,60.0,Security,19-01-2025,Moderate,Delayed
SW240,United Airlines,SFO,ATL,24-01-2025 05:00,24-01-2025 06:00,60.0,Technical,24-01-2025,Moderate,Delayed
AS763,Alaska Airlines,ORD,MIA,12-04-2025 00:30,12-04-2025 02:30,120.0,Late Aircraft,12-04-2025,Missed connections,Delayed
AS904,United Airlines,DEN,DFW,18-03-2025 13:30,18-03-2025 14:00,30.0,Security,18-03-2025,Moderate,Delayed
AA600,American Airlines,ATL,DEN,12-02-2025 23:30,12-02-2025 23:45,15.0,Security,12-02-2025,Minimal,Delayed
AS355,Southwest Airlines,ATL,DFW,12-01-2025 02:45,12-01-2025 03:00,15.0,Late Aircraft,12-01-2025,Minimal,Delayed
SW890,United Airlines,MIA,PHX,04-04-2025 07:30,04-04-2025 08:30,60.0,Security,04-04-2025,Moderate,Delayed
SW218,JetBlue Airways,DEN,MIA,17-02-2025 19:00,17-02-2025 19:05,5.0,Crew,17-02-2025,Minimal,Delayed
JB972,Alaska Airlines,JFK,SFO,09-02-2025 19:00,09-02-2025 21:00,120.0,Crew,09-02-2025,Missed connections,Delayed
UA753,Delta Air Lines,DEN,ATL,08-02-2025 14:30,08-02-2025 16:30,120.0,Weather,08-02-2025,Missed connections,Delayed
AS925,JetBlue Airways,SEA,DFW,03-02-2025 09:15,03-02-2025 09:45,30.0,Late Aircraft,03-02-2025,Moderate,Delayed
DL345,Alaska Airlines,MIA,ATL,24-02-2025 01:45,24-02-2025 02:00,15.0,Security,24-02-2025,Minimal,Delayed
DL591,JetBlue Airways,SEA,DFW,02-01-2025 09:45,02-01-2025 09:55,10.0,Crew,02-01-2025,Minimal,Delayed
SW931,JetBlue Airways,JFK,ATL,07-03-2025 18:00,07-03-2025 20:00,120.0,Technical,07-03-2025,Missed connections,Delayed
SW608,American Airlines,SEA,MIA,06-04-2025 12:15,06-04-2025 13:45,90.0,Security,06-04-2025,Major impact,Delayed
DL314,Southwest Airlines,ATL,DEN,24-04-2025 12:45,24-04-2025 13:45,60.0,Weather,24-04-2025,Moderate,Delayed
JB699,American Airlines,JFK,ATL,07-01-2025 17:30,07-01-2025 17:35,5.0,Security,07-01-2025,Minimal,Delayed
AS825,United Airlines,ATL,LAX,01-04-2025 02:45,01-04-2025 03:30,45.0,Crew,01-04-2025,Moderate,Delayed
UA499,United Airlines,MIA,PHX,08-02-2025 19:45,08-02-2025 21:45,120.0,Technical,08-02-2025,Missed connections,Delayed
UA436,American Airlines,ORD,DFW,24-02-2025 15:15,24-02-2025 16:45,90.0,Security,24-02-2025,Major impact,Delayed
AA555,Southwest Airlines,PHX,JFK,17-02-2025 10:15,17-02-2025 11:45,90.0,Late Aircraft,17-02-2025,Major impact,Delayed
DL978,JetBlue Airways,ATL,MIA,09-02-2025 04:30,09-02-2025 05:00,30.0,Late Aircraft,09-02-2025,Moderate,Delayed
AA806,JetBlue Airways,DEN,PHX,13-04-2025 03:00,13-04-2025 04:00,60.0,Weather,13-04-2025,Moderate,Delayed
JB608,Delta Air Lines,SFO,SEA,18-01-2025 14:00,18-01-2025 15:00,60.0,Security,18-01-2025,Moderate,Delayed
JB429,Southwest Airlines,LAX,SFO,23-03-2025 09:45,23-03-2025 09:55,10.0,Crew,23-03-2025,Minimal,Delayed
SW345,JetBlue Airways,SEA,ATL,15-02-2025 11:00,15-02-2025 11:45,45.0,Technical,15-02-2025,Moderate,Delayed
AS728,American Airlines,ATL,PHX,27-04-2025 07:45,27-04-2025 09:45,120.0,Weather,27-04-2025,Major impact,Delayed
SW884,Alaska Airlines,SFO,SEA,01-01-2025 10:15,01-01-2025 13:15,180.0,Weather,01-01-2025,Missed connections,Delayed
SW313,Southwest Airlines,ATL,PHX,22-04-2025 03:30,22-04-2025 04:15,45.0,Late Aircraft,22-04-2025,Moderate,Delayed
JB335,JetBlue Airways,DEN,DFW,29-04-2025 00:45,29-04-2025 00:50,5.0,Late Aircraft,29-04-2025,Minimal,Delayed
UA811,Alaska Airlines,PHX,JFK,14-03-2025 05:15,14-03-2025 06:00,45.0,Security,14-03-2025,Moderate,Delayed
AS884,American Airlines,DFW,DEN,27-01-2025 18:00,27-01-2025 18:30,30.0,Security,27-01-2025,Moderate,Delayed
AS865,United Airlines,MIA,DFW,04-04-2025 07:15,04-04-2025 09:15,120.0,Late Aircraft,04-04-2025,Major impact,Delayed
AA338,Alaska Airlines,JFK,LAX,21-03-2025 03:30,21-03-2025 05:00,90.0,Weather,21-03-2025,Major impact,Delayed
SW236,United Airlines,ORD,ATL,06-01-2025 08:00,06-01-2025 08:15,15.0,Technical,06-01-2025,Minimal,Delayed
AA678,Delta Air Lines,ATL,DEN,17-02-2025 07:00,17-02-2025 09:00,120.0,Security,17-02-2025,Missed connections,Delayed
AS247,Delta Air Lines,ORD,PHX,01-03-2025 00:45,01-03-2025 02:15,90.0,Crew,01-03-2025,Missed connections,Delayed
DL482,American Airlines,SEA,ORD,12-04-2025 04:15,12-04-2025 05:00,45.0,Technical,12-04-2025,Moderate,Delayed
AA210,JetBlue Airways,PHX,JFK,05-01-2025 06:30,05-01-2025 08:00,90.0,Weather,05-01-2025,Missed connections,Delayed
SW112,Delta Air Lines,MIA,SFO,27-02-2025 22:15,27-02-2025 22:30,15.0,Weather,27-02-2025,Minimal,Delayed
UA898,Delta Air Lines,SFO,SEA,03-04-2025 04:00,03-04-2025 04:30,30.0,Late Aircraft,03-04-2025,Moderate,Delayed
JB131,American Airlines,DEN,MIA,02-03-2025 19:30,02-03-2025 19:40,10.0,Late Aircraft,02-03-2025,Minimal,Delayed
UA917,JetBlue Airways,JFK,LAX,13-04-2025 14:15,13-04-2025 14:25,10.0,Technical,13-04-2025,Minimal,Delayed
AA770,Southwest Airlines,ATL,DFW,12-01-2025 03:15,12-01-2025 04:45,90.0,Security,12-01-2025,Major impact,Delayed
SW177,Alaska Airlines,SFO,MIA,19-01-2025 05:00,19-01-2025 05:45,45.0,Crew,19-01-2025,Moderate,Delayed
AS892,United Airlines,SFO,LAX,05-03-2025 03:15,05-03-2025 03:25,10.0,Late Aircraft,05-03-2025,Minimal,Delayed
DL288,United Airlines,ATL,LAX,24-03-2025 12:00,24-03-2025 12:15,15.0,Technical,24-03-2025,Minimal,Delayed
SW284,Southwest Airlines,PHX,JFK,27-01-2025 21:15,27-01-2025 22:15,60.0,Crew,27-01-2025,Moderate,Delayed
UA453,Alaska Airlines,DEN,PHX,14-02-2025 03:45,14-02-2025 03:55,10.0,Weather,14-02-2025,Minimal,Delayed
UA419,Southwest Airlines,ORD,JFK,07-03-2025 23:15,08-03-2025 02:15,180.0,Weather,07-03-2025,Major impact,Delayed
SW398,JetBlue Airways,PHX,ATL,11-01-2025 13:30,11-01-2025 15:00,90.0,Security,11-01-2025,Major impact,Delayed
AS740,Delta Air Lines,DFW,SFO,30-01-2025 08:30,30-01-2025 09:15,45.0,Late Aircraft,30-01-2025,Moderate,Delayed
AA616,Delta Air Lines,LAX,ORD,15-03-2025 16:45,15-03-2025 18:15,90.0,Technical,15-03-2025,Major impact,Delayed
AA272,American Airlines,ATL,ORD,06-04-2025 23:45,07-04-2025 00:00,15.0,Weather,06-04-2025,Minimal,Delayed
UA101,Delta Air Lines,DFW,JFK,08-01-2025 00:00,08-01-2025 01:30,90.0,Technical,08-01-2025,Missed connections,Delayed
SW564,Delta Air Lines,PHX,LAX,20-03-2025 00:00,20-03-2025 00:10,10.0,Weather,20-03-2025,Minimal,Delayed
SW109,JetBlue Airways,DEN,ORD,11-03-2025 02:45,11-03-2025 03:30,45.0,Late Aircraft,11-03-2025,Moderate,Delayed
AA123,JetBlue Airways,PHX,MIA,05-02-2025 21:15,05-02-2025 21:25,10.0,Weather,05-02-2025,Minimal,Delayed
DL556,American Airlines,LAX,PHX,23-04-2025 02:30,23-04-2025 05:30,180.0,Crew,23-04-2025,Missed connections,Delayed
AA471,Delta Air Lines,DEN,DFW,05-02-2025 13:45,05-02-2025 14:45,60.0,Late Aircraft,05-02-2025,Moderate,Delayed
JB711,United Airlines,ORD,DEN,21-04-2025 12:45,21-04-2025 12:50,5.0,Weather,21-04-2025,Minimal,Delayed
DL373,Alaska Airlines,JFK,DFW,01-04-2025 17:00,01-04-2025 17:15,15.0,Technical,01-04-2025,Minimal,Delayed
JB557,JetBlue Airways,ORD,JFK,20-01-2025 12:15,20-01-2025 13:15,60.0,Security,20-01-2025,Moderate,Delayed
SW368,Alaska Airlines,DEN,ATL,01-03-2025 07:30,01-03-2025 08:00,30.0,Late Aircraft,01-03-2025,Moderate,Delayed
DL452,Southwest Airlines,JFK,LAX,07-02-2025 02:15,07-02-2025 05:15,180.0,Technical,07-02-2025,Missed connections,Delayed
AA803,Southwest Airlines,LAX,DFW,11-04-2025 20:30,11-04-2025 20:35,5.0,Crew,11-04-2025,Minimal,Delayed
SW217,American Airlines,JFK,MIA,19-03-2025 05:15,19-03-2025 06:45,90.0,Late Aircraft,19-03-2025,Major impact,Delayed
DL675,Delta Air Lines,MIA,ATL,28-02-2025 02:00,28-02-2025 02:15,15.0,Technical,28-02-2025,Minimal,Delayed
DL681,Alaska Airlines,SFO,LAX,14-02-2025 02:15,14-02-2025 03:00,45.0,Security,14-02-2025,Moderate,Delayed
AS872,United Airlines,ORD,SEA,03-04-2025 01:30,03-04-2025 01:45,15.0,Late Aircraft,03-04-2025,Minimal,Delayed
AS416,Southwest Airlines,ATL,DEN,31-01-2025 11:45,31-01-2025 13:15,90.0,Security,31-01-2025,Major impact,Delayed
UA875,American Airlines,ATL,MIA,27-03-2025 05:45,27-03-2025 05:50,5.0,Security,27-03-2025,Minimal,Delayed
JB552,Southwest Airlines,MIA,SEA,07-03-2025 08:30,07-03-2025 08:40,10.0,Technical,07-03-2025,Minimal,Delayed
AS312,United Airlines,JFK,LAX,22-02-2025 03:30,22-02-2025 05:30,120.0,Crew,22-02-2025,Major impact,Delayed
AA884,American Airlines,LAX,MIA,10-04-2025 06:00,10-04-2025 08:00,120.0,Technical,10-04-2025,Major impact,Delayed
SW339,United Airlines,DFW,SFO,28-03-2025 18:30,28-03-2025 21:30,180.0,Technical,28-03-2025,Major impact,Delayed
AA286,American Airlines,ATL,SFO,09-02-2025 06:30,09-02-2025 06:45,15.0,Technical,09-02-2025,Minimal,Delayed
AA825,Southwest Airlines,JFK,DEN,20-03-2025 23:45,21-03-2025 00:15,30.0,Late Aircraft,20-03-2025,Moderate,Delayed
AS847,Alaska Airlines,MIA,SFO,07-01-2025 01:15,07-01-2025 01:45,30.0,Weather,07-01-2025,Moderate,Delayed
JB947,JetBlue Airways,PHX,JFK,11-01-2025 02:30,11-01-2025 02:35,5.0,Technical,11-01-2025,Minimal,Delayed
DL878,United Airlines,PHX,JFK,03-04-2025 16:30,03-04-2025 17:15,45.0,Late Aircraft,03-04-2025,Moderate,Delayed
UA988,United Airlines,JFK,ATL,10-01-2025 06:45,10-01-2025 07:45,60.0,Security,10-01-2025,Moderate,Delayed
AA123,Southwest Airlines,ATL,PHX,09-03-2025 21:45,09-03-2025 21:50,5.0,Late Aircraft,09-03-2025,Minimal,Delayed
SW713,American Airlines,DFW,MIA,15-01-2025 13:00,15-01-2025 16:00,180.0,Security,15-01-2025,Major impact,Delayed
SW954,Delta Air Lines,ATL,ORD,28-03-2025 19:45,28-03-2025 21:45,120.0,Weather,28-03-2025,Major impact,Delayed
UA576,JetBlue Airways,JFK,LAX,22-01-2025 20:30,22-01-2025 21:15,45.0,Technical,22-01-2025,Moderate,Delayed
DL318,Southwest Airlines,ATL,DFW,16-04-2025 03:45,16-04-2025 05:15,90.0,Security,16-04-2025,Missed connections,Delayed
SW365,Southwest Airlines,SEA,JFK,19-02-2025 14:30,19-02-2025 14:40,10.0,Technical,19-02-2025,Minimal,Delayed
DL497,American Airlines,JFK,MIA,29-04-2025 00:15,29-04-2025 00:20,5.0,Security,29-04-2025,Minimal,Delayed
DL388,Delta Air Lines,LAX,PHX,21-04-2025 07:15,21-04-2025 08:00,45.0,Security,21-04-2025,Moderate,Delayed
AA110,United Airlines,LAX,SEA,18-03-2025 02:00,18-03-2025 02:30,30.0,Weather,18-03-2025,Moderate,Delayed
UA172,Southwest Airlines,SEA,DEN,08-04-2025 22:45,09-04-2025 00:15,90.0,Technical,08-04-2025,Major impact,Delayed
JB983,United Airlines,DFW,DEN,12-03-2025 02:00,12-03-2025 02:05,5.0,Weather,12-03-2025,Minimal,Delayed
SW352,JetBlue Airways,DEN,SFO,06-04-2025 03:15,06-04-2025 03:25,10.0,Late Aircraft,06-04-2025,Minimal,Delayed
UA926,American Airlines,ATL,ORD,17-03-2025 11:45,17-03-2025 12:45,60.0,Crew,17-03-2025,Moderate,Delayed
SW974,Alaska Airlines,JFK,MIA,21-01-2025 07:45,21-01-2025 08:30,45.0,Crew,21-01-2025,Moderate,Delayed
AS962,United Airlines,ORD,SEA,09-04-2025 14:45,09-04-2025 15:45,60.0,Weather,09-04-2025,Moderate,Delayed
AA571,Delta Air Lines,JFK,PHX,01-03-2025 03:30,01-03-2025 04:15,45.0,Late Aircraft,01-03-2025,Moderate,Delayed
UA941,American Airlines,ORD,PHX,19-04-2025 10:45,19-04-2025 12:15,90.0,Weather,19-04-2025,Major impact,Delayed
UA365,Southwest Airlines,MIA,SFO,19-01-2025 14:15,19-01-2025 15:00,45.0,Weather,19-01-2025,Moderate,Delayed
SW356,Delta Air Lines,JFK,MIA,25-03-2025 12:15,25-03-2025 12:25,10.0,Technical,25-03-2025,Minimal,Delayed
DL844,JetBlue Airways,SFO,MIA,23-02-2025 22:15,23-02-2025 22:30,15.0,Technical,23-02-2025,Minimal,Delayed
UA106,United Airlines,JFK,PHX,01-05-2025 19:15,01-05-2025 20:45,90.0,Weather,01-05-2025,Missed connections,Delayed
SW539,United Airlines,JFK,SFO,25-01-2025 21:30,25-01-2025 21:35,5.0,Late Aircraft,25-01-2025,Minimal,Delayed
AA347,JetBlue Airways,ORD,ATL,19-04-2025 05:45,19-04-2025 07:15,90.0,Technical,19-04-2025,Missed connections,Delayed
DL161,Alaska Airlines,ATL,DFW,01-05-2025 20:15,01-05-2025 20:25,10.0,Weather,01-05-2025,Minimal,Delayed
